code,category,series,title,raw_id
W,일학습병행자격,L3,선체설계_L3_20V1,W_선체설계_L3_20V1
W,일학습병행자격,L5,선체설계_L5_20V1,W_선체설계_L5_20V1
W,일학습병행자격,L5,선박기본설계_L5_20V1,W_선박기본설계_L5_20V1
W,일학습병행자격,L3,선박의장설계_L3_20V1,W_선박의장설계_L3_20V1
W,일학습병행자격,L5,선박의장설계_L5_20V1,W_선박의장설계_L5_20V1
W,일학습병행자격,L2,선박선체건조_L2_20V1,W_선박선체건조_L2_20V1
W,일학습병행자격,L4,선박선체건조_L4_20V1,W_선박선체건조_L4_20V1
W,일학습병행자격,L5,폐자원에너지생산기술_L5_ver1.0,W_폐자원에너지생산기술_L5_ver1.0
W,일학습병행자격,L5,환경영향평가_L5_ver1.0,W_환경영향평가_L5_ver1.0
W,일학습병행자격,L5,환경컨설턴트_L5_ver1.0,W_환경컨설턴트_L5_ver1.0
W,일학습병행자격,L3,건설안전관리_L3_ver1.0,W_건설안전관리_L3_ver1.0
W,일학습병행자격,L3,광물·석유자원개발_L3_ver1.0,W_광물·석유자원개발_L3_ver1.0
W,일학습병행자격,L3,냉동공조운영관리_L3_ver2.0,W_냉동공조운영관리_L3_ver2.0
W,일학습병행자격,L5,자동차설계_L5_ver2.0,W_자동차설계_L5_ver2.0
W,일학습병행자격,L5,자동차시험평가_L5_ver2.0,W_자동차시험평가_L5_ver2.0
W,일학습병행자격,L2,자동차정비_L2_ver2.0,W_자동차정비_L2_ver2.0
W,일학습병행자격,L3,자동차정비_L3_ver2.0,W_자동차정비_L3_ver2.0
W,일학습병행자격,L2,자동차차체정비_L2_ver2.0,W_자동차차체정비_L2_ver2.0
W,일학습병행자격,L2,자동차보수도장_L2_ver2.0,W_자동차보수도장_L2_ver2.0
W,일학습병행자격,L3,자동차차체도장_L3_ver2.0,W_자동차차체도장_L3_ver2.0
W,일학습병행자격,L3,철도차량유지보수_L3_ver2.0,W_철도차량유지보수_L3_ver2.0
W,일학습병행자격,L5,철도차량유지보수_L5_ver2.0,W_철도차량유지보수_L5_ver2.0
W,일학습병행자격,L5,철도차량설계_L5_ver2.0,W_철도차량설계_L5_ver2.0
W,일학습병행자격,L3,선체설계_L3_ver2.0,W_선체설계_L3_ver2.0
W,일학습병행자격,L5,선체설계_L5_ver2.0,W_선체설계_L5_ver2.0
W,일학습병행자격,L5,선박기본설계_L5_ver2.0,W_선박기본설계_L5_ver2.0
W,일학습병행자격,L3,선박의장설계_L3_ver2.0,W_선박의장설계_L3_ver2.0
W,일학습병행자격,L5,선박의장설계_L5_ver2.0,W_선박의장설계_L5_ver2.0
W,일학습병행자격,L2,선박선체건조_L2_ver2.0,W_선박선체건조_L2_ver2.0
W,일학습병행자격,L2,선박의장_L2_ver2.0,W_선박의장_L2_ver2.0
W,일학습병행자격,L4,선박의장_L4_ver2.0,W_선박의장_L4_ver2.0
W,일학습병행자격,L3,선박시운전정비_L3_ver2.0,W_선박시운전정비_L3_ver2.0
W,일학습병행자격,L4,선박시운전정비_L4_ver2.0,W_선박시운전정비_L4_ver2.0
W,일학습병행자격,L3,항공기기체정비_L3_ver2.0,W_항공기기체정비_L3_ver2.0
W,일학습병행자격,L3,항공기전자장치정비_L3_ver2.0,W_항공기전자장치정비_L3_ver2.0
W,일학습병행자격,L5,항공기정비_L5_ver2.0,W_항공기정비_L5_ver2.0
W,일학습병행자격,L5,헬리콥터정비_L5_ver2.0,W_헬리콥터정비_L5_ver2.0
W,일학습병행자격,L3,항공기엔진정비_L3_ver2.0,W_항공기엔진정비_L3_ver2.0
W,일학습병행자격,L5,사출금형설계_L5_ver2.0,W_사출금형설계_L5_ver2.0
W,일학습병행자격,L4,원단생산관리(편직)_L4_ver1.0,W_원단생산관리(편직)_L4_ver1.0
W,일학습병행자격,L4,전자기기기획_L4_ver1.0,W_전자기기기획_L4_ver1.0
W,일학습병행자격,L2,전자기기기구개발_L2_ver1.0,W_전자기기기구개발_L2_ver1.0
W,일학습병행자격,L3,SW개발_L3_ver1.0,W_SW개발_L3_ver1.0
W,일학습병행자격,L4,방송시스템운용_L4_ver2.0,W_방송시스템운용_L4_ver2.0
W,일학습병행자격,L5,방송시스템관리_L5_ver2.0,W_방송시스템관리_L5_ver2.0
W,일학습병행자격,L2,수산식품가공_L2_ver2.0,W_수산식품가공_L2_ver2.0
W,일학습병행자격,L3,수산식품가공_L3_ver2.0,W_수산식품가공_L3_ver2.0
W,일학습병행자격,L2,두부류제조가공_L2_ver2.0,W_두부류제조가공_L2_ver2.0
W,일학습병행자격,L2,축산식품가공_L2_ver2.0,W_축산식품가공_L2_ver2.0
W,일학습병행자격,L3,축산식품가공_L3_ver2.0,W_축산식품가공_L3_ver2.0
W,일학습병행자격,L3,유가공_L3_ver2.0,W_유가공_L3_ver2.0
W,일학습병행자격,L3,건강기능식품가공_L3_ver2.0,W_건강기능식품가공_L3_ver2.0
W,일학습병행자격,L2,김치류제조가공_L2_ver2.0,W_김치류제조가공_L2_ver2.0
W,일학습병행자격,L2,면류제조_L2_ver2.0,W_면류제조_L2_ver2.0
W,일학습병행자격,L2,곡류가공_L2_ver2.0,W_곡류가공_L2_ver2.0
W,일학습병행자격,L2,음료제조가공_L2_ver2.0,W_음료제조가공_L2_ver2.0
W,일학습병행자격,L5,식품가공연구개발_L5_ver2.0,W_식품가공연구개발_L5_ver2.0
W,일학습병행자격,L3,수산식품저장·유통_L3_ver2.0,W_수산식품저장·유통_L3_ver2.0
W,일학습병행자격,L3,농산식품저장·유통_L3_ver2.0,W_농산식품저장·유통_L3_ver2.0
W,일학습병행자격,L3,축산식품저장·유통_L3_ver2.0,W_축산식품저장·유통_L3_ver2.0
W,일학습병행자격,L2,제과_L2_ver2.0,W_제과_L2_ver2.0
W,일학습병행자격,L2,떡제조_L2_ver2.0,W_떡제조_L2_ver2.0
W,일학습병행자격,L5,출판콘텐츠연출가_L5_ver2.0,W_출판콘텐츠연출가_L5_ver2.0
W,일학습병행자격,L3,편집디자이너_L3_ver2.0,W_편집디자이너_L3_ver2.0
W,일학습병행자격,L2,선박의장_L2_20V1,W_선박의장_L2_20V1
W,일학습병행자격,L4,선박의장_L4_20V1,W_선박의장_L4_20V1
W,일학습병행자격,L3,선박시운전정비_L3_20V1,W_선박시운전정비_L3_20V1
W,일학습병행자격,L4,선박시운전정비_L4_20V1,W_선박시운전정비_L4_20V1
W,일학습병행자격,L3,항공기부품제작_L3_20V1,W_항공기부품제작_L3_20V1
W,일학습병행자격,L3,항공기기체정비_L3_20V1,W_항공기기체정비_L3_20V1
W,일학습병행자격,L5,항공기정비_L5_20V1,W_항공기정비_L5_20V1
W,일학습병행자격,L3,사출금형설계_L3_20V1,W_사출금형설계_L3_20V1
W,일학습병행자격,L5,사출금형설계_L5_20V1,W_사출금형설계_L5_20V1
W,일학습병행자격,L3,사출금형제작_L3_20V1,W_사출금형제작_L3_20V1
W,일학습병행자격,L3,프레스금형설계_L3_20V1,W_프레스금형설계_L3_20V1
W,일학습병행자격,L5,프레스금형설계_L5_20V1,W_프레스금형설계_L5_20V1
W,일학습병행자격,L3,프레스금형제작_L3_20V1,W_프레스금형제작_L3_20V1
W,일학습병행자격,L3,금속재료평가_L3_20V1,W_금속재료평가_L3_20V1
W,일학습병행자격,L4,금속재료평가_L4_20V1,W_금속재료평가_L4_20V1
W,일학습병행자격,L5,금속재료설계_L5_20V1,W_금속재료설계_L5_20V1
W,일학습병행자격,L2,제선_L2_20V1,W_제선_L2_20V1
W,일학습병행자격,L4,제선_L4_20V1,W_제선_L4_20V1
W,일학습병행자격,L2,제강_L2_20V1,W_제강_L2_20V1
W,일학습병행자격,L4,제강_L4_20V1,W_제강_L4_20V1
W,일학습병행자격,L2,열간압연_L2_20V1,W_열간압연_L2_20V1
W,일학습병행자격,L2,냉간압연_L2_20V1,W_냉간압연_L2_20V1
W,일학습병행자격,L4,냉간압연_L4_20V1,W_냉간압연_L4_20V1
W,일학습병행자격,L2,비철금속건식제련_L2_20V1,W_비철금속건식제련_L2_20V1
W,일학습병행자격,L4,비철금속건식제련_L4_20V1,W_비철금속건식제련_L4_20V1
W,일학습병행자격,L2,비철금속습식제련_L2_20V1,W_비철금속습식제련_L2_20V1
W,일학습병행자격,L4,비철금속습식제련_L4_20V1,W_비철금속습식제련_L4_20V1
W,일학습병행자격,L2,주조_L2_20V1,W_주조_L2_20V1
W,일학습병행자격,L4,주조_L4_20V1,W_주조_L4_20V1
W,일학습병행자격,L3,단조압출인발(단조)_L3_20V1,W_단조압출인발(단조)_L3_20V1
W,일학습병행자격,L3,단조압출인발(압출인발)_L3_20V1,W_단조압출인발(압출인발)_L3_20V1
W,일학습병행자격,L2,열처리_L2_20V1,W_열처리_L2_20V1
W,일학습병행자격,L4,열처리_L4_20V1,W_열처리_L4_20V1
W,일학습병행자격,L2,선재가공_L2_20V1,W_선재가공_L2_20V1
W,일학습병행자격,L4,선재가공_L4_20V1,W_선재가공_L4_20V1
W,일학습병행자격,L3,판금제관_L3_20V1,W_판금제관_L3_20V1
W,일학습병행자격,L4,판금제관_L4_20V1,W_판금제관_L4_20V1
W,일학습병행자격,L5,직업상담_L5_ver1.0,W_직업상담_L5_ver1.0
W,일학습병행자격,L5,청소년상담복지_L5_ver1.0,W_청소년상담복지_L5_ver1.0
W,일학습병행자격,L4,취업컨설턴트_L4_ver1.0,W_취업컨설턴트_L4_ver1.0
W,일학습병행자격,L3,사회복지서비스_L3_ver1.0,W_사회복지서비스_L3_ver1.0
W,일학습병행자격,L5,게임그래픽_L5_ver1.0,W_게임그래픽_L5_ver1.0
W,일학습병행자격,L5,게임프로그래밍_L5_ver1.0,W_게임프로그래밍_L5_ver1.0
W,일학습병행자격,L5,공연기계장치_L5_ver1.0,W_공연기계장치_L5_ver1.0
W,일학습병행자격,L5,공연무대감독_L5_ver1.0,W_공연무대감독_L5_ver1.0
W,일학습병행자격,L5,공연무대제작_L5_ver1.0,W_공연무대제작_L5_ver1.0
W,일학습병행자격,L5,공연연출_L5_ver1.0,W_공연연출_L5_ver1.0
W,일학습병행자격,L5,공연조명_L5_ver1.0,W_공연조명_L5_ver1.0
W,일학습병행자격,L5,공연하우스매니저_L5_ver1.0,W_공연하우스매니저_L5_ver1.0
W,일학습병행자격,L5,문헌정보_L5_ver1.0,W_문헌정보_L5_ver1.0
W,일학습병행자격,L5,방송제작_L5_ver1.0,W_방송제작_L5_ver1.0
W,일학습병행자격,L5,보존연구_L5_ver1.0,W_보존연구_L5_ver1.0
W,일학습병행자격,L5,보존처리_L5_ver1.0,W_보존처리_L5_ver1.0
W,일학습병행자격,L5,사진-리터칭_L5_ver1.0,W_사진-리터칭_L5_ver1.0
W,일학습병행자격,L5,사진촬영_L5_ver1.0,W_사진촬영_L5_ver1.0
W,일학습병행자격,L5,시각디자인_L5_ver1.0,W_시각디자인_L5_ver1.0
W,일학습병행자격,L5,실내디자인_L5_ver1.0,W_실내디자인_L5_ver1.0
W,일학습병행자격,L5,실용음악예술(비즈니스)_L5_ver1.0,W_실용음악예술(비즈니스)_L5_ver1.0
W,일학습병행자격,L5,실용음악예술(크리에이티브)_L5_ver1.0,W_실용음악예술(크리에이티브)_L5_ver1.0
W,일학습병행자격,L5,영화제작_L5_ver1.0,W_영화제작_L5_ver1.0
W,일학습병행자격,L5,제품디자인_L5_ver1.0,W_제품디자인_L5_ver1.0
W,일학습병행자격,L5,환경디자인_L5_ver1.0,W_환경디자인_L5_ver1.0
W,일학습병행자격,L4,문화재보수기능기술(기와)_L4_ver1.0,W_문화재보수기능기술(기와)_L4_ver1.0
W,일학습병행자격,L4,문화재보수기능기술(목조)_L4_ver1.0,W_문화재보수기능기술(목조)_L4_ver1.0
W,일학습병행자격,L4,문화재보수기능기술(미장)_L4_ver1.0,W_문화재보수기능기술(미장)_L4_ver1.0
W,일학습병행자격,L4,문화재보수기능기술(석조)_L4_ver1.0,W_문화재보수기능기술(석조)_L4_ver1.0
W,일학습병행자격,L4,문화재보수기능기술(온돌)_L4_ver1.0,W_문화재보수기능기술(온돌)_L4_ver1.0
W,일학습병행자격,L3,소방공사관리_L3_ver1.0,W_소방공사관리_L3_ver1.0
W,일학습병행자격,L5,사회복지서비스_L5_ver1.0,W_사회복지서비스_L5_ver1.0
W,일학습병행자격,L4,청소년활동_L4_ver1.0,W_청소년활동_L4_ver1.0
W,일학습병행자격,L5,공연기술감독_L5_ver1.0,W_공연기술감독_L5_ver1.0
W,일학습병행자격,L5,공연영상_L5_ver1.0,W_공연영상_L5_ver1.0
W,일학습병행자격,L5,해상교통관제_L5_ver1.0,W_해상교통관제_L5_ver1.0
W,일학습병행자격,L5,자산운용_L5_ver1.0,W_자산운용_L5_ver1.0
W,일학습병행자격,L3,공연조명_L3_ver1.0,W_공연조명_L3_ver1.0
W,일학습병행자격,L5,공연무대의상_L5_ver1.0,W_공연무대의상_L5_ver1.0
W,일학습병행자격,L5,학예_L5_ver1.0,W_학예_L5_ver1.0
W,일학습병행자격,L3,호텔객실(서비스사)_L3_ver1.0,W_호텔객실(서비스사)_L3_ver1.0
W,일학습병행자격,L3,토목설계_L3_ver1.0,W_토목설계_L3_ver1.0
W,일학습병행자격,L5,해양측량관측_L5_ver1.0,W_해양측량관측_L5_ver1.0
W,일학습병행자격,L5,항공기정비_L5_ver1.0,W_항공기정비_L5_ver1.0
W,일학습병행자격,L2,탄소제품제조_L2_ver1.0,W_탄소제품제조_L2_ver1.0
W,일학습병행자격,L3,석유화학제품제조(산알칼리)_L3_ver1.0,W_석유화학제품제조(산알칼리)_L3_ver1.0
